name,taxon_id,family,count
Tylopsis lilifolia,465258,48124,1264
Tylos europaeus,210228,210130,55
Tylos ponticus,904651,210130,33
,,47199,0
,,69778,0
,,69778,0
,,85909,0
Typhaeola maculata,1014709,85909,2
Typhamyza bifasciata,1086749,329767,1
,,353988,0
,,353988,0
Typhlocyba quercus,205083,53237,49
,,245169,0
,,245169,0
,,153826,0
,,67599,0
Typhochrestus bogarti,783655,67599,1
,,67599,0
,,67599,0
,,67599,0
,,67599,0
Typhonia ciliaris,908926,61415,12
Typhonia melana,797020,61415,2
Tyria jacobaeae,51781,121850,13000
,,148187,0
Tyrus mucronatus,865323,47951,20
Tyta luctuosa,335065,48670,5285
,,53505,0
Tytthus pygmaeus,501861,53505,2
Udea accolalis,875305,52002,30
Udea alpinalis,479893,52002,146
Udea austriacalis,768669,52002,10
,,52002,0
Udea costalis,1269648,52002,4
Udea cyanalis,1138798,52002,2
Udea decrepitalis,526915,52002,43
Udea donzelalis,1040787,52002,1
Udea elutalis,1019091,52002,13
Udea ferrugalis,324928,52002,3613
Udea fimbriatralis,933028,52002,3
Udea fulvalis,526916,52002,385
Udea inquinatalis,233221,52002,30
Udea institalis,149775,52002,22
,,52002,0
Udea lutealis,363405,52002,1186
,,52002,0
Udea nebulalis,768970,52002,41
Udea numeralis,466373,52002,354
Udea olivalis,354735,52002,365
Udea prunalis,324105,52002,674
Udea rhododendronalis,773780,52002,17
Udea rubigalis,143615,52002,13537
Udea uliginosalis,479895,52002,15
,,130129,0
,,48026,0
,,48026,0
,,52381,0
Ula bolitophila,1087868,70402,1
,,70402,0
,,70402,0
,,70402,0
,,47199,0
Ulidia apicalis,322843,125458,15
,,125458,0
Ulidia nigripennis,1088217,125458,1
Ulmicola spinipes,546875,51777,25
Uloborus plumipes,372517,121468,776
Uloborus walckenaerius,416680,121468,686
Ulochlaena hirta,870491,48670,128
Uloma culinaris,489889,53816,100
Uloma rufa,472834,53816,13
,,52071,0
Ulopa reticulata,130114,53237,15
Ulorhinus bilineatus,602690,172909,16
Unchelea myodea,1008864,48670,7
,,49683,0
,,49683,0
,,245016,0
,,245016,0
,,245016,0
,,245016,0
,,56218,0
,,56218,0
Uranotaenia unguiculata,716013,52134,4
,,53506,0
Uresiphita gilvata,430206,52002,1309
Urocerus albicornis,53249,53256,331
Urocerus augur,53255,53256,39
Urocerus fantoma,53252,53256,4
Urocerus gigas,51560,53256,1079
Urocerus sah,911706,53256,32
Uroctea durandi,213088,47587,379
,,81988,0
Uroleucon achilleae,1030915,52381,1
Uroleucon aeneum,932774,52381,7
,,52381,0
,,52381,0
,,52381,0
,,52381,0
Uroleucon carthami,1088946,52381,2
Uroleucon chondrillae,1088956,52381,1
Uroleucon cichorii,447105,52381,1
Uroleucon cirsii,454692,52381,10
,,52381,0
Uroleucon hypochoeridis,915161,52381,3
Uroleucon inulae,545824,52381,2
,,52381,0
Uroleucon jaceae,550802,52381,8
Uroleucon jaceicola,1023858,52381,5
Uroleucon mierae,917361,52381,1
,,52381,0
,,52381,0
,,52381,0
,,52381,0
,,52381,0
,,52381,0
Uroleucon picridis,549240,52381,10
,,52381,0
,,52381,0
,,52381,0
Uroleucon solidaginis,948566,52381,2
Uroleucon sonchi,398616,52381,48
Uroleucon tanaceti,550895,52381,6
Uroleucon taraxaci,454714,52381,2
,,52381,0
Uromenus brevicollis,447049,48124,26
Uromenus rugosicollis,541105,48124,322
,,334652,0
Urophora affinis,486619,47990,16
,,47990,0
Urophora cardui,63066,47990,2069
,,47990,0
Urophora cuspidata,635462,47990,5
Urophora hispanica,1126543,47990,2
Urophora jaceana,501277,47990,8
Urophora mauritanica,776361,47990,6
Urophora quadrifasciata,470508,47990,343
Urophora solstitialis,398611,47990,13
,,47990,0
Urophora stylata,126261,47990,329
Urophora terebrans,1088491,47990,1
Urophorus rubripennis,1084951,126791,1
Urozelotes rusticus,233278,50168,9
,,50168,0
,,130129,0
Usia aenea,466694,51558,10
,,51558,0
,,51558,0
,,51558,0
,,51558,0
Usia florea,1443026,51558,1
,,51558,0
,,51558,0
Usia versicolor,508816,51558,19
Utecha trivia,787775,53237,4
,,171479,0
,,171479,0
Vadonia unipunctata,555570,47961,116
,,47199,0
,,49683,0
Valdovecaria hispanicella,1155692,49683,3
Valenzuela atricornis,868741,245105,4
Valenzuela burmeisteri,523140,245105,3
,,245105,0
Valenzuela flavidus,308612,245105,571
Valenzuela gynapterus,1019214,245105,2
,,245105,0
Valenzuela piceus,546152,245105,2
Valeria jaspidea,541197,48670,194
Valeria oleagina,483582,48670,145
Valgus hemipterus,338214,48201,4079
Vanessa atalanta,49133,47922,94920
Vanessa cardui,48548,47922,73629
Vanessa virginiensis,48549,47922,27774
,,495352,0
,,172767,0
Vanoyia tenuicornis,736839,70127,1
,,81969,0
,,81969,0
,,81969,0
Variimorda villosa,501693,81969,74
Varroa destructor,194693,194695,94
Velia caprai,361066,119047,38
,,119047,0
Velia gridellii,482466,119047,20
Velia rivulorum,357902,119047,3
,,119047,0
Velia saulii,513869,119047,13
Ventocoris falcatus,874423,47742,33
Ventocoris rusticus,327216,47742,129
Venturia canescens,330278,47199,2
,,52002,0
Venusia blomeri,483342,49530,93
Venusia cambrica,233423,49530,748
,,60052,0
Venustoraphidia nigricollis,1064237,60052,2
,,53237,0
,,53237,0
,,132310,0
Vermileo vermileo,465598,245355,16
,,144038,0
Vertagopus arboreus,339899,171479,87
,,171479,0
,,52381,0
Vespa crabro,54327,52747,22498
Vesperus aragonicus,425091,370757,10
Vesperus luridus,472867,370757,79
Vesperus xatarti,371688,370757,84
Vespula austriaca,233557,52747,32
Vespula germanica,126155,52747,15390
Vespula rufa,182738,52747,841
Vespula vulgaris,127777,52747,7256
,,47336,0
Vesubia jugorum,789021,47416,1
Vibidia duodecimguttata,429923,48486,1159
Vibrissina debilitata,1200649,51953,1
Vibrissina turrita,1074933,51953,1
Villa abbadon,1111685,51558,2
Villa brunnea,850823,51558,46
,,51558,0
Villa cingulata,733114,51558,15
,,51558,0
Villa fasciata,739475,51558,1
Villa fasciculata,1497320,51558,3
,,51558,0
Villa hottentotta,469219,51558,750
Villa ixion,469217,51558,27
Villa modesta,551685,51558,41
Villa niphobleta,1130156,51558,2
,,51558,0
Vincenzellus ruficollis,131986,131987,78
,,63187,0
,,63187,0
,,63187,0
,,63187,0
,,63187,0
,,63187,0
Virgichneumon albilineatus,1261680,47199,1
,,47199,0
,,47199,0
,,47199,0
,,47199,0
Virgichneumon monostagon,994685,47199,1
,,47199,0
Vitronura giselae,261743,83891,30
Vitula biviella,524828,49683,20
,,245118,0
Volinus sticticus,130603,48201,57
Volucella bombylans,61857,49995,1283
Volucella elegans,324347,49995,155
Volucella inanis,363754,49995,2489
Volucella inflata,359374,49995,326
Volucella pellucens,52480,49995,6690
Volucella zonaria,343983,49995,7861
,,52381,0
,,52381,0
,,49574,0
,,49574,0
Voria ruralis,70087,51953,334
,,82340,0
,,82340,0
,,82340,0
Vulcaniella pomposella,875277,82340,1
,,82340,0
,,47199,0
,,47199,0
Vulgichneumon saturatorius,896414,47199,4
,,47199,0
Wachsmannia spathiiformis,1073770,63187,3
Wachtliella caricis,1128744,55699,2
Wachtliella persicariae,547099,55699,101
Wachtliella stachydis,1086782,55699,3
Wadicosa fidelis,466940,47416,97
,,82343,0
,,51953,0
,,51953,0
Wagneria cunctans,466526,51953,3
Wagneria gagatea,1346492,51953,1
,,53237,0
,,53237,0
,,52381,0
,,52381,0
Walckenaeria acuminata,623644,67599,11
Walckenaeria alticeps,784195,67599,4
,,67599,0
Walckenaeria antica,706062,67599,4
Walckenaeria atrotibialis,233604,67599,3
Walckenaeria capito,233608,67599,1
Walckenaeria corniculans,701075,67599,11
Walckenaeria cucullata,784196,67599,2
Walckenaeria cuspidata,233615,67599,8
,,67599,0
,,67599,0
,,67599,0
Walckenaeria furcillata,784307,67599,2
,,67599,0
Walckenaeria kochi,455056,67599,1
,,67599,0
Walckenaeria mitrata,784309,67599,2
Walckenaeria monoceros,784198,67599,4
Walckenaeria nodosa,783977,67599,1
Walckenaeria nudipalpis,783658,67599,4
Walckenaeria obtusa,783659,67599,2
,,67599,0
,,67599,0
Walckenaeria unicornis,784199,67599,2
Walckenaeria vigilax,233644,67599,1
Wanachia triguttata,1015513,173723,1
,,171561,0
,,171561,0
,,55699,0
Watsonalla binaria,324758,84430,1820
Watsonalla cultraria,324683,84430,897
Watsonalla uncinula,325640,84430,966
Watsonarctia deserta,548605,121850,84
Weberia digramma,469168,51953,6
,,63187,0
Wesmaelius concinnus,1019257,118993,8
,,118993,0
,,118993,0
,,118993,0
,,118993,0
Wesmaelius mortoni,1110290,118993,1
Wesmaelius navasi,917378,118993,2
Wesmaelius nervosus,454990,118993,1
Wesmaelius quadrifasciatus,546182,118993,4
,,118993,0
Wesmaelius subnebulosus,398742,118993,72
,,118993,0
,,47404,0
,,61415,0
,,85012,0
,,49460,0
,,67599,0
,,125614,0
,,125614,0
,,125614,0
,,125614,0
Willowsia buski,261964,132310,83
,,132310,0
Willowsia nigromaculata,296608,132310,386
Willowsia platani,874261,132310,53
,,55699,0
,,55699,0
,,55699,0
,,55699,0
,,55699,0
,,55699,0
,,55699,0
Winthemia cruentata,1087221,51953,1
Winthemia quadripustulata,564851,51953,6
Winthemia rufiventris,1039548,51953,1
,,51953,0
Winthemia variegata,1088275,51953,1
Winthemia venusta,1088276,51953,3
Withius hispanus,973331,245032,2
,,245032,0
,,121850,0
Wockia asperipunctella,453470,417189,43
Wohlfahrtia bella,469229,52910,31
Wohlfahrtia magnifica,954810,52910,2
Wohlfahrtia vigil,554039,52910,43
,,47199,0
,,47199,0
,,154581,0
,,154581,0
Wormaldia occipitalis,521141,154581,4
Wormaldia subnigra,1019267,154581,1
Wroughtonia spinator,1398926,63187,2
Xanthandrus comtus,486683,49995,108
Xanthia togata,332316,48670,855
,,141732,0
Xanthochilus minusculus,494069,141732,2
Xanthochilus quadratus,717966,141732,138
Xanthochilus saturnius,325933,141732,748
,,68020,0
,,68020,0
Xanthochlorus tenellus,1013369,68020,1
Xanthochroina auberti,1102329,61845,9
Xanthocrambus caducellus,950900,52002,6
Xanthocrambus delicatellus,1121335,52002,14
Xanthocrambus lucellus,943109,52002,10
Xanthocrambus saxonellus,551823,52002,22
,,123608,0
Xanthodelphax straminea,901234,123608,1
Xanthodes albago,497592,52873,175
Xanthogaleruca luteola,233683,51146,3547
Xanthogramma citrofasciatum,344020,49995,192
Xanthogramma dives,505657,49995,371
Xanthogramma laetum,1078724,49995,16
Xanthogramma marginale,467612,49995,47
Xanthogramma pedissequum,136600,49995,508
Xanthogramma stackelbergi,461173,49995,25
,,47951,0
,,47951,0
Xantholinus elegans,458713,47951,12
,,47951,0
Xantholinus laevigatus,1019272,47951,2
Xantholinus linearis,342222,47951,7
Xantholinus longiventris,244710,47951,2
Xantholinus tricolor,469715,47951,14
Xanthomus pallidus,991774,53816,6
Xanthomus pellucidus,1426052,53816,1
,,85690,0
Xanthorhoe biriviata,483286,49530,300
Xanthorhoe decoloraria,233739,49530,46
Xanthorhoe designata,320282,49530,983
Xanthorhoe ferrugata,143485,49530,3446
Xanthorhoe fluctuata,243705,49530,5327
Xanthorhoe incursata,477461,49530,4
Xanthorhoe montanata,130185,49530,2801
Xanthorhoe oxybiata,807302,49530,21
Xanthorhoe quadrifasiata,483287,49530,869
Xanthorhoe sardisjuncta,830597,49530,7
Xanthorhoe spadicearia,320069,49530,845
,,60052,0
,,60052,0
Xanthostigma xanthostigma,417954,60052,277
,,245185,0
Xenillus tegeocranus,917071,245185,1
,,47951,0
,,53275,0
Xenochlorodes olympiaria,549310,49530,65
Xenolechia aethiops,453060,55519,2
,,47199,0
,,1078214,0
Xenomerus ergenna,1016380,1078214,1
Xenonychus tridens,1189560,68869,1
Xenopathia novaki,1153569,173093,12
,,53275,0
,,53275,0
,,122216,0
,,122216,0
Xenos vesparum,486031,1422701,116
,,47199,0
,,126791,0
,,125614,0
,,125614,0
,,125614,0
,,125614,0
,,125614,0
,,125614,0
,,125614,0
,,123872,0
Xerephedromyia ustjurtensis,1460163,55699,2
Xeris pallicoxae,814287,53256,34
Xeris spectrum,559040,53256,61
Xerocnephasia rigana,858671,47155,16
,,126791,0
,,126791,0
Xerolycosa miniata,520069,47416,100
Xerolycosa nemoralis,196536,47416,269
Xestia agathina,479730,48670,189
Xestia alpicola,483414,48670,59
Xestia ashworthii,319951,48670,121
Xestia baja,325243,48670,1659
Xestia c-nigrum,203342,48670,7742
Xestia castanea,483417,48670,281
Xestia collina,782184,48670,15
Xestia ditrapezium,360167,48670,558
Xestia jordani,1255802,48670,3
Xestia kermesina,466325,48670,121
Xestia lorezi,452646,48670,5
Xestia ochreago,552116,48670,40
Xestia rhaetica,782168,48670,12
Xestia sexstrigata,325301,48670,423
Xestia sincera,782167,48670,7
Xestia speciosa,233803,48670,70
Xestia stigmatica,361320,48670,286
Xestia triangulum,324189,48670,1666
Xestia viridescens,981545,48670,4
Xestia xanthographa,48162,48670,7333
Xestobium rufovillosum,233809,82167,78
,,55594,0
Xestophanes potentillae,559192,55594,13
Xiphydria camelus,775763,371090,163
Xiphydria longicollis,1083907,371090,31
Xiphydria picta,856313,371090,7
Xiphydria prolongata,703313,371090,39
,,125448,0
Xorides alpestris,885961,47199,14
Xorides annulator,1271346,47199,3
Xorides ater,1049249,47199,1
,,47199,0
,,47199,0
Xorides csikii,1068786,47199,3
Xorides depressus,994051,47199,2
,,47199,0
Xorides filiformis,881072,47199,24
,,47199,0
Xorides gracilicornis,876791,47199,6
Xorides gravenhorstii,1049517,47199,5
,,47199,0
Xorides irrigator,803120,47199,5
Xorides praecatorius,337028,47199,33
Xorides propinquus,1068785,47199,5
Xorides rufipes,900571,47199,7
Xorides sepulchralis,623319,47199,15
Xya pfaendleri,555661,173724,49
Xya variegata,473191,173724,63
,,203209,0
,,343826,0
,,343826,0
Xyela julii,1019280,343826,7
,,343826,0
Xyela lugdunensis,1375301,343826,3
,,343826,0
,,343826,0
,,143336,0
,,48736,0
Xyleborinus saxesenii,409196,48736,20
Xyleborus cryptographus,1019282,48736,1
,,48736,0
,,48736,0
,,48736,0
,,48736,0
Xylena exsoleta,483469,48670,371
Xylena solidaginis,782703,48670,106
Xylena vetusta,483468,48670,176
,,82167,0
Xyletinus bucephalus,1265413,82167,6
,,82167,0
,,82167,0
,,82167,0
Xyletinus ornatus,1084646,82167,1
,,82167,0
,,82167,0
,,82167,0
,,82167,0
,,82167,0
Xylita laevigata,178598,173723,13
Xylocampa areola,447691,48670,1402
Xylocleptes bispinus,497494,48736,6
,,746728,0
Xylocopa cantabrita,324356,47221,133
Xylocopa iris,447551,47221,48
Xylocopa valga,551410,47221,452
Xylocopa violacea,124145,47221,4076
Xylocoridea brevipennis,1293017,174592,2
Xylocoris cursitans,887507,174592,25
,,174592,0
Xylocoris galactinus,415067,174592,2
,,174592,0
Xylocoris obliquus,887510,174592,1
,,174592,0
,,55699,0
Xylodromus affinis,1308861,47951,1
,,47951,0
,,47951,0
,,47951,0
,,174592,0
Xylographus bostrichoides,851618,82343,2
,,47592,0
Xylomya maculata,713061,245354,7
Xylopertha praeusta,1152098,47625,3
,,47625,0
Xylophagus ater,710178,120352,25
Xylophagus cinctus,739458,120352,13
Xylophagus kowarzi,806799,120352,5
Xylophilus corticalis,115175,47886,4
Xylophrurus augustus,1241225,47199,1
,,47199,0
,,47199,0
,,143336,0
,,85259,0
Xylostiba bosnica,1142201,47951,1
Xylostiba monilicornis,1019295,47951,1
Xylota abiens,486887,49995,2
,,49995,0
Xylota florum,486888,49995,7
Xylota ignava,1019298,49995,18
Xylota jakutorum,486886,49995,10
Xylota meigeniana,547150,49995,3
Xylota segnis,462191,49995,1247
Xylota sylvarum,344019,49995,340
Xylota tarda,486889,49995,9
,,49995,0
Xylota xanthocnema,486890,49995,10
,,51953,0
Xylotrechus antilope,547842,47961,150
Xylotrechus arvicola,491073,47961,270
Xylotrechus rusticus,361166,47961,458
Xyphosia laticauda,1487733,47990,1
Xyphosia miliaria,460537,47990,707
Xysta holosericea,1088277,51953,2
Xysticus acerbus,555563,47866,13
,,47866,0
Xysticus audax,783848,47866,29
Xysticus bifasciatus,500931,47866,13
,,47866,0
,,47866,0
Xysticus cristatus,71061,47866,106
Xysticus desidiosus,783852,47866,1
Xysticus erraticus,637234,47866,33
Xysticus ferrugineus,547267,47866,3
Xysticus gallicus,467579,47866,2
Xysticus grallator,783853,47866,4
,,47866,0
Xysticus kempeleni,707977,47866,11
Xysticus kochi,496403,47866,38
Xysticus lanio,639655,47866,129
Xysticus lineatus,426982,47866,1
Xysticus luctator,710292,47866,19
Xysticus luctuosus,233889,47866,4
,,47866,0
Xysticus nubilus,783856,47866,1
,,47866,0
,,47866,0
,,47866,0
,,47866,0
Xysticus ulmi,496641,47866,1089
,,55519,0
Xystophora pulveratella,1019301,55519,4
Yersinella beybienkoi,883998,48124,20
,,48124,0
Yersinella raymondii,465006,48124,411
Yezognophos dilucidaria,943535,49530,143
Yezognophos serotinaria,943537,49530,15
,,49530,0
Yezognophos vittaria,943536,49530,22
Yola bicarinata,1264380,57659,1
Yponomeuta cagnagella,319551,53553,595
Yponomeuta evonymella,324630,53553,3558
Yponomeuta mahalebella,858660,53553,6
,,53553,0
Yponomeuta padella,129091,53553,200
Yponomeuta plumbella,324219,53553,825
Yponomeuta rorrella,335612,53553,174
Yponomeuta sedella,324617,53553,108
Ypsolopha alpella,178581,207652,14
Ypsolopha asperella,178582,207652,97
Ypsolopha chazariella,1111070,207652,27
Ypsolopha dentella,207523,207652,1156
,,207652,0
Ypsolopha falcella,1019303,207652,20
Ypsolopha horridella,324757,207652,44
,,207652,0
Ypsolopha instabilella,1147900,207652,1
Ypsolopha lucella,522755,207652,40
Ypsolopha mucronella,522754,207652,144
Ypsolopha nemorella,324618,207652,95
Ypsolopha parenthesella,325244,207652,209
Ypsolopha persicella,549000,207652,2
Ypsolopha rhinolophi,1324463,207652,2
Ypsolopha scabrella,362642,207652,246
Ypsolopha sequella,362235,207652,367
Ypsolopha sylvella,522756,207652,22
Ypsolopha ustella,361996,207652,189
Ypsolopha vittella,324827,207652,33
,,70127,0
,,49567,0
,,49567,0
Zabrus tenebrioides,521507,49567,215
Zacladus exiguus,717185,48736,9
Zacladus geranii,547680,48736,132
Zaglyptus multicolor,916944,47199,4
Zaglyptus varipes,1019304,47199,2
,,85012,0
Zaira cinerea,967742,51953,4
Zanclognatha lunalis,470440,121850,311
Zanclognatha zelleralis,483564,121850,26
Zanthojoppa lutea,901246,47199,6
,,69778,0
Zaphne caudata,1200257,49996,1
,,49996,0
,,49996,0
,,47199,0
Zatypota albicoxa,630710,47199,1
,,47199,0
Zatypota bohemani,992302,47199,3
Zatypota percontatoria,917564,47199,1
Zatypota picticollis,1374739,47199,1
,,53275,0
,,53275,0
,,53275,0
,,53275,0
Zebeeba falsalis,541930,121850,320
Zeiraphera griseana,473850,47155,17
Zeiraphera isertana,527553,47155,90
Zeiraphera ratzeburgiana,323050,47155,7
Zeiraphera rufimitrana,527554,47155,9
Zele albiditarsus,265579,63187,2
,,63187,0
,,63187,0
,,63187,0
,,53553,0
Zelleria hepariella,325428,53553,54
Zelleria oleastrella,522720,53553,37
Zelotes aeneus,783549,50168,1
Zelotes apricorum,784131,50168,2
Zelotes atrocaeruleus,786593,50168,1
Zelotes callidus,783550,50168,1
,,50168,0
,,50168,0
,,50168,0
,,50168,0
,,50168,0
Zelotes electus,783554,50168,20
Zelotes erebeus,783555,50168,2
,,50168,0
,,50168,0
,,50168,0
,,50168,0
,,50168,0
Zelotes gallicus,783559,50168,1
,,50168,0
,,50168,0
Zelotes latreillei,734751,50168,3
,,50168,0
Zelotes manius,783562,50168,1
,,50168,0
,,50168,0
,,50168,0
Zelotes oblongus,788842,50168,2
,,50168,0
Zelotes petrensis,703111,50168,4
Zelotes puritanus,233973,50168,4
,,50168,0
,,50168,0
,,50168,0
,,50168,0
Zelotes subterraneus,262431,50168,1
,,50168,0
Zelotes tenuis,345002,50168,7
Zelotes thorelli,783568,50168,3
,,50168,0
Zelotherses paleana,901116,47155,155
Zelotherses unitana,1405221,47155,15
,,51953,0
Zerynthia polyxena,333217,47223,1558
,,47951,0
Zethes insularis,548659,121850,59
,,373172,0
Zeugophora flavicollis,624446,178545,6
Zeugophora frontalis,1019306,178545,2
Zeugophora scutellaris,233980,178545,1
Zeugophora subspinosa,321916,178545,15
Zeuneriana abbreviata,505642,48124,54
Zeuxevania splendidula,476073,199595,18
Zeuxia aberrans,1356639,51953,6
Zeuxia cinerea,922810,51953,11
,,51953,0
Zeuxia zernyi,466708,51953,3
,,55699,0
Zeuzera pyrina,200930,122745,3247
Zicrona caerulea,62980,47742,1029
Zilla diodia,486472,47535,1820
Zilora obscura,1019307,173723,1
,,85925,0
,,85925,0
,,85925,0
Zimmermannia liebwerdella,1027395,85925,38
,,85925,0
,,85925,0
,,48893,0
,,48893,0
Zodarion elegans,786812,48893,10
,,48893,0
,,48893,0
,,48893,0
Zodarion gallicum,786814,48893,1
Zodarion germanicum,416679,48893,6
,,48893,0
Zodarion italicum,784335,48893,13
,,48893,0
Zodarion maculatum,554375,48893,2
,,48893,0
,,48893,0
Zodarion pseudoelegans,786820,48893,1
Zodarion pusio,789097,48893,2
,,48893,0
Zodarion rubidum,60919,48893,19
,,48893,0
,,48893,0
Zodarion styliferum,468085,48893,3
,,48893,0
Zodion cinereum,428747,61893,5
Zodion erythrurum,774540,61893,2
Zodion kroeberi,774711,61893,2
,,61893,0
Zonitis fernancastroi,1158789,59510,5
Zonitis flava,500441,59510,33
Zonitis immaculata,702557,59510,32
Zonitis nana,924617,59510,4
Zonocyba bifasciata,733165,53237,22
,,47199,0
,,47951,0
,,47951,0
Zophodia grossulariella,311618,49683,169
Zophomyia temula,129109,51953,227
Zora armillata,784318,61867,1
Zora manicata,467187,61867,1
Zora nemoralis,773662,61867,8
Zora parallela,783701,61867,10
,,61867,0
Zora silvestris,783702,61867,2
Zora spinimana,360548,61867,72
,,53248,0
,,53248,0
,,53248,0
Zorochros meridionalis,1079827,53248,4
Zoropsis media,507917,127113,15
